year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2014,Pennsylvania,PA,15966,PA0080100,Athens,3327,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15972,PA0080800,Athens Township,5163,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17023,PA0543900,Auburn,726,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,16981,PA0530600,Austin,560,7,"Cities under 2,500",0,0,0,0,0,0,0
2014,Pennsylvania,PA,15735,PA0022900,Avalon,4679,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16235,PA0180300,Avis,1536,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16707,PA0401600,Avoca,2650,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16167,PA0151900,Avondale,1431,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17230,PA0652900,Avonmore Boro,987,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15836,PA0040800,Baden,4079,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15672,PA0020100,Baldwin Borough,19822,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15681,PA0020A00,Baldwin Township,1982,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15917,PA0063000,Bally,1107,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16895,PA0480100,Bangor,5227,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16927,PA0483700,Bangor Area School District,0,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,16818,PA0450400,Barrett Township,4095,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,23116,PA0631200,Beallsville,456,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15828,PA0040000,Beaver,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15832,PA0040400,Beaver,4456,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15833,PA0040500,Beaver Falls,8775,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16127,PA0131200,Beaver Meadows,849,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15878,PA0050100,Bedford,2767,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15877,PA0050000,Bedford,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16023,PA0095300,Bedminster Township,7032,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15756,PA0024900,Bell Acres,1402,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16134,PA0140100,Bellefonte,6234,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15673,PA0020200,Bellevue,8327,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,23208,PA0655500,Bell Township,2321,7,"Cities under 2,500",0,0,0,0,0,0,0
2014,Pennsylvania,PA,15949,PA0070500,Bellwood,1795,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15757,PA0025000,Ben Avon,1779,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15758,PA0025100,Ben Avon Heights,365,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15664,PA0012100,Bendersville,641,7,"Cities under 2,500",0,11,0,11,0,0,0
2014,Pennsylvania,PA,15979,PA0090100,Bensalem Township,60506,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17150,PA0631000,Bentleyville,2537,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,0
2014,Pennsylvania,PA,16249,PA0190100,Benton Area,1945,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16264,PA0191700,Benton Township,1250,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,16408,PA0240400,Benzinger Township,0,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,15887,PA0060000,Berks,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15927,PA0064100,Berks-Lehigh Regional,0,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,17051,PA0560400,Berlin,2044,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15913,PA0062600,Bern,0,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,15918,PA0063100,Bern Township,6907,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15919,PA0063200,Bernville,956,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16250,PA0190200,Berwick,10308,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15660,PA0011100,Berwick Township,2375,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,16627,PA0370400,Bessemer,1079,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15674,PA0020300,Bethel Park,32408,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16650,PA0380700,Bethel Township,5094,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,0
2014,Pennsylvania,PA,15821,PA0032100,"Bethel Township, Armstrong County",1186,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15928,PA0064200,"Bethel Township, Berks County",4123,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16358,PA0230200,"Bethel Township, Delaware County",9143,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16897,PA0480300,Bethlehem,75024,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16906,PA0481200,Bethlehem Township,23873,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15864,PA0044200,Big Beaver Borough,1945,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,15662,PA0011500,Biglerville,1199,7,"Cities under 2,500",1,12,1,12,0,1,1
2014,Pennsylvania,PA,16520,PA0330500,Big Run,618,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,15888,PA0060100,Birdsboro,5166,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16168,PA0152000,Birmingham Township,4242,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16074,PA0111900,Blacklick Township,1966,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15944,PA0070000,Blair,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16504,PA0320100,Blairsville,3359,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15957,PA0071500,Blair Township,4547,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16541,PA0350600,Blakely,6514,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15759,PA0025200,Blawnox,1427,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16251,PA0190300,Bloomsburg Town,14439,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16256,PA0190900,Bloomsburg University,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17095,PA0590300,Blossburg,1544,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17031,PA0544900,Blythe Township,913,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17231,PA0653000,Bolivar,454,7,"Cities under 2,500",0,0,0,0,0,0,0
2014,Pennsylvania,PA,23237,PA0011600,Bonneauville,1813,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17052,PA0560500,Boswell,1240,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15889,PA0060200,Boyertown,4041,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15760,PA0025300,Brackenridge,3236,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15738,PA0023000,Braddock,2148,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15761,PA0025400,Braddock Hills,1875,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15965,PA0080000,Bradford,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16766,PA0420100,Bradford,8601,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16769,PA0420400,Bradford Township,4803,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15762,PA0025500,Bradford Woods,1182,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,17029,PA0544700,Branch Township,1809,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16619,PA0365300,Brecknock Township,7373,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,0
2014,Pennsylvania,PA,15929,PA0064300,"Brecknock Township, Berks County",4618,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15675,PA0020400,Brentwood,9601,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16258,PA0191100,Briar Creek,693,7,"Cities under 2,500",0,0,0,0,1,1,0
2014,Pennsylvania,PA,16253,PA0190500,Briar Creek Township,3013,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16832,PA0460300,Bridgeport,4582,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15763,PA0025600,Bridgeville,5137,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15856,PA0043200,Bridgewater,701,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15837,PA0040900,Brighton Township,8276,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15980,PA0090200,Bristol,9611,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15981,PA0090300,Bristol Township,54349,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16516,PA0330100,Brockway,2065,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16359,PA0230300,Brookhaven,8075,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16517,PA0330200,Brookville,3908,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16437,PA0260100,Brownsville,2307,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16833,PA0460400,Bryn Athyn,1385,7,"Cities under 2,500",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16018,PA0094700,Buckingham Township,20405,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15978,PA0090000,Bucks,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16046,PA0101800,Buffalo Township,7286,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,23187,PA0601100,Buffalo Valley Regional,12096,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15668,PA001BF00,Bureau of Forestry: Adams County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15802,PA002BF00,Bureau of Forestry: Allegheny County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15825,PA003BF00,Bureau of Forestry: Armstrong County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15874,PA004BF00,Bureau of Forestry: Beaver County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15884,PA005BF00,Bureau of Forestry: Bedford County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15941,PA006BF00,Bureau of Forestry: Berks County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15962,PA007BF00,Bureau of Forestry: Blair County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15975,PA008BF00,Bureau of Forestry: Bradford County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16029,PA009BF00,Bureau of Forestry: Bucks County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16052,PA010BF00,Bureau of Forestry: Butler County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16108,PA011BF00,Bureau of Forestry: Cambria County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16113,PA012BF00,Bureau of Forestry: Cameron County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16130,PA013BF00,Bureau of Forestry: Carbon County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16145,PA014BF00,Bureau of Forestry: Centre County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16201,PA015BF00,Bureau of Forestry: Chester County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16212,PA016BF00,Bureau of Forestry: Clarion County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16229,PA017BF00,Bureau of Forestry: Clearfield County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16245,PA018BF00,Bureau of Forestry: Clinton County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16277,PA019BF00,Bureau of Forestry: Columbia County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16295,PA020BF00,Bureau of Forestry: Crawford County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16321,PA021BF00,Bureau of Forestry: Cumberland County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16353,PA022BF00,Bureau of Forestry: Dauphin County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16401,PA023BF00,Bureau of Forestry: Delaware County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16411,PA024BF00,Bureau of Forestry: Elk County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16433,PA025BF00,Bureau of Forestry: Erie County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16463,PA026BF00,Bureau of Forestry: Fayette County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16467,PA027BF00,Bureau of Forestry: Forest County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16478,PA028BF00,Bureau of Forestry: Franklin County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16483,PA029BF00,Bureau of Forestry: Fulton County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16493,PA030BF00,Bureau of Forestry: Greene County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16500,PA031BF00,Bureau of Forestry: Huntingdon County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16512,PA032BF00,Bureau of Forestry: Indiana County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16525,PA033BF00,Bureau of Forestry: Jefferson County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16532,PA034BF00,Bureau of Forestry: Juniata County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16566,PA035BF00,Bureau of Forestry: Lackawanna County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16620,PA036BF00,Bureau of Forestry: Lancaster County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16640,PA037BF00,Bureau of Forestry: Lawrence County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16666,PA038BF00,Bureau of Forestry: Lebanon County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16687,PA039BF00,Bureau of Forestry: Lehigh County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16747,PA040BF00,Bureau of Forestry: Luzerne County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16762,PA041BF00,Bureau of Forestry: Lycoming County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16776,PA042BF00,Bureau of Forestry: McKean County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16800,PA043BF00,Bureau of Forestry: Mercer County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16811,PA044BF00,Bureau of Forestry: Mifflin County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16826,PA045BF00,Bureau of Forestry: Monroe County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16885,PA046BF00,Bureau of Forestry: Montgomery County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16891,PA047BF00,Bureau of Forestry: Montour County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16929,PA048BF00,Bureau of Forestry: Northampton County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16947,PA049BF00,Bureau of Forestry: Northumberland County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16958,PA050BF00,Bureau of Forestry: Perry County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16963,PA051BF00,Bureau of Forestry: Philadelphia County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16973,PA052BF00,Bureau of Forestry: Pike County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,16983,PA053BF00,Bureau of Forestry: Potter County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17036,PA054BF00,Bureau of Forestry: Schuylkill County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17044,PA055BF00,Bureau of Forestry: Snyder County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17068,PA056BF00,Bureau of Forestry: Somerset County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17073,PA057BF00,Bureau of Forestry: Sullivan County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17089,PA058BF00,Bureau of Forestry: Susquehanna County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17105,PA059BF00,Bureau of Forestry: Tioga County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17116,PA060BF00,Bureau of Forestry: Union County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17126,PA061BF00,Bureau of Forestry: Venango County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17137,PA062BF00,Bureau of Forestry: Warren County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17189,PA063BF00,Bureau of Forestry: Washington County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17199,PA064BF00,Bureau of Forestry: Wayne County,0,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17251,PA065BF00,Bureau of Forestry: Westmoreland County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17264,PA066BF00,Bureau of Forestry: Wyoming County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,17310,PA067BF00,Bureau of Forestry: York County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15669,PA001DE00,Bureau of Narcotics: Adams County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15803,PA002DE00,Bureau of Narcotics: Allegheny County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15826,PA003DE00,Bureau of Narcotics: Armstrong County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2014,Pennsylvania,PA,15875,PA004DE00,Bureau of Narcotics: Beaver County,0,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
